source_file,window,source_tag,source_mode,source_tier,source_champion,champion,champion_slug,games,winrate,pickrate,item_id1,item_id2,item_id3,item_id4,item_id5,item_en1,item_en2,item_en3,item_en4,item_en5,item_zh1,item_zh2,item_zh3,item_zh4,item_zh5
vayne_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,vayne,vayne,vayne,8,50.0,0.11,223153,223124,223091,223072,226665,Blade of The Ruined King,Guinsoo's Rageblade,Wit's End,Bloodthirster,"Jak'Sho, The Protean",殞落王者之劍,鬼索的狂暴之刃,智慧末刃,嗜血者,千變萬化之賈克修
vayne_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,vayne,vayne,vayne,7,42.86,0.1,223153,223124,223302,226665,223139,Blade of The Ruined King,Guinsoo's Rageblade,Terminus,"Jak'Sho, The Protean",Mercurial Scimitar,殞落王者之劍,鬼索的狂暴之刃,臨界點,千變萬化之賈克修,水星彎刀
vayne_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,vayne,vayne,vayne,7,28.57,0.1,226672,223153,223124,223091,223302,Kraken Slayer,Blade of The Ruined King,Guinsoo's Rageblade,Wit's End,Terminus,海妖殺手,殞落王者之劍,鬼索的狂暴之刃,智慧末刃,臨界點
vayne_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,vayne,vayne,vayne,7,71.43,0.1,223153,223124,223091,226665,226672,Blade of The Ruined King,Guinsoo's Rageblade,Wit's End,"Jak'Sho, The Protean",Kraken Slayer,殞落王者之劍,鬼索的狂暴之刃,智慧末刃,千變萬化之賈克修,海妖殺手
vayne_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,vayne,vayne,vayne,6,83.33,0.09,223153,223124,223302,223091,223072,Blade of The Ruined King,Guinsoo's Rageblade,Terminus,Wit's End,Bloodthirster,殞落王者之劍,鬼索的狂暴之刃,臨界點,智慧末刃,嗜血者
vayne_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,vayne,vayne,vayne,6,83.33,0.09,223153,223091,223124,226665,223072,Blade of The Ruined King,Wit's End,Guinsoo's Rageblade,"Jak'Sho, The Protean",Bloodthirster,殞落王者之劍,智慧末刃,鬼索的狂暴之刃,千變萬化之賈克修,嗜血者
vayne_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,vayne,vayne,vayne,6,50.0,0.09,223153,223124,226672,223091,226665,Blade of The Ruined King,Guinsoo's Rageblade,Kraken Slayer,Wit's End,"Jak'Sho, The Protean",殞落王者之劍,鬼索的狂暴之刃,海妖殺手,智慧末刃,千變萬化之賈克修
vayne_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,vayne,vayne,vayne,6,66.67,0.09,223153,226672,223124,223302,226665,Blade of The Ruined King,Kraken Slayer,Guinsoo's Rageblade,Terminus,"Jak'Sho, The Protean",殞落王者之劍,海妖殺手,鬼索的狂暴之刃,臨界點,千變萬化之賈克修
vayne_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,vayne,vayne,vayne,5,20.0,0.07,223153,223124,226672,223302,226665,Blade of The Ruined King,Guinsoo's Rageblade,Kraken Slayer,Terminus,"Jak'Sho, The Protean",殞落王者之劍,鬼索的狂暴之刃,海妖殺手,臨界點,千變萬化之賈克修
vayne_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,vayne,vayne,vayne,5,80.0,0.07,223153,223091,223124,226665,223302,Blade of The Ruined King,Wit's End,Guinsoo's Rageblade,"Jak'Sho, The Protean",Terminus,殞落王者之劍,智慧末刃,鬼索的狂暴之刃,千變萬化之賈克修,臨界點
vayne_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,vayne,vayne,vayne,5,80.0,0.07,226672,223124,223302,226665,223153,Kraken Slayer,Guinsoo's Rageblade,Terminus,"Jak'Sho, The Protean",Blade of The Ruined King,海妖殺手,鬼索的狂暴之刃,臨界點,千變萬化之賈克修,殞落王者之劍
vayne_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,vayne,vayne,vayne,5,100.0,0.07,226672,223124,223302,226665,223072,Kraken Slayer,Guinsoo's Rageblade,Terminus,"Jak'Sho, The Protean",Bloodthirster,海妖殺手,鬼索的狂暴之刃,臨界點,千變萬化之賈克修,嗜血者
vayne_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,vayne,vayne,vayne,5,40.0,0.07,226672,223153,223091,223302,226665,Kraken Slayer,Blade of The Ruined King,Wit's End,Terminus,"Jak'Sho, The Protean",海妖殺手,殞落王者之劍,智慧末刃,臨界點,千變萬化之賈克修
vayne_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,vayne,vayne,vayne,5,20.0,0.07,226672,223124,223091,226665,223302,Kraken Slayer,Guinsoo's Rageblade,Wit's End,"Jak'Sho, The Protean",Terminus,海妖殺手,鬼索的狂暴之刃,智慧末刃,千變萬化之賈克修,臨界點
vayne_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,vayne,vayne,vayne,5,60.0,0.07,223153,223091,223302,226665,223072,Blade of The Ruined King,Wit's End,Terminus,"Jak'Sho, The Protean",Bloodthirster,殞落王者之劍,智慧末刃,臨界點,千變萬化之賈克修,嗜血者
vayne_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,vayne,vayne,vayne,5,60.0,0.07,223153,223124,223091,223139,226665,Blade of The Ruined King,Guinsoo's Rageblade,Wit's End,Mercurial Scimitar,"Jak'Sho, The Protean",殞落王者之劍,鬼索的狂暴之刃,智慧末刃,水星彎刀,千變萬化之賈克修
vayne_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,vayne,vayne,vayne,5,0.0,0.07,223153,223124,223091,223143,226665,Blade of The Ruined King,Guinsoo's Rageblade,Wit's End,Randuin's Omen,"Jak'Sho, The Protean",殞落王者之劍,鬼索的狂暴之刃,智慧末刃,蘭頓之兆,千變萬化之賈克修
vayne_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,vayne,vayne,vayne,5,60.0,0.07,223153,223124,223073,223302,226665,Blade of The Ruined King,Guinsoo's Rageblade,Experimental Hexplate,Terminus,"Jak'Sho, The Protean",殞落王者之劍,鬼索的狂暴之刃,實驗型海克斯板甲,臨界點,千變萬化之賈克修
vayne_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,vayne,vayne,vayne,5,40.0,0.07,223153,223124,223302,223139,226665,Blade of The Ruined King,Guinsoo's Rageblade,Terminus,Mercurial Scimitar,"Jak'Sho, The Protean",殞落王者之劍,鬼索的狂暴之刃,臨界點,水星彎刀,千變萬化之賈克修
vayne_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,vayne,vayne,vayne,4,50.0,0.06,223153,223091,223302,223124,226665,Blade of The Ruined King,Wit's End,Terminus,Guinsoo's Rageblade,"Jak'Sho, The Protean",殞落王者之劍,智慧末刃,臨界點,鬼索的狂暴之刃,千變萬化之賈克修
vayne_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,vayne,vayne,vayne,4,25.0,0.06,223153,226672,223091,223124,226665,Blade of The Ruined King,Kraken Slayer,Wit's End,Guinsoo's Rageblade,"Jak'Sho, The Protean",殞落王者之劍,海妖殺手,智慧末刃,鬼索的狂暴之刃,千變萬化之賈克修
vayne_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,vayne,vayne,vayne,4,75.0,0.06,223153,223091,223302,226665,223124,Blade of The Ruined King,Wit's End,Terminus,"Jak'Sho, The Protean",Guinsoo's Rageblade,殞落王者之劍,智慧末刃,臨界點,千變萬化之賈克修,鬼索的狂暴之刃
vayne_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,vayne,vayne,vayne,4,75.0,0.06,223153,223124,226672,223091,223072,Blade of The Ruined King,Guinsoo's Rageblade,Kraken Slayer,Wit's End,Bloodthirster,殞落王者之劍,鬼索的狂暴之刃,海妖殺手,智慧末刃,嗜血者
vayne_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,vayne,vayne,vayne,4,50.0,0.06,223153,223091,223124,223139,223302,Blade of The Ruined King,Wit's End,Guinsoo's Rageblade,Mercurial Scimitar,Terminus,殞落王者之劍,智慧末刃,鬼索的狂暴之刃,水星彎刀,臨界點
vayne_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,vayne,vayne,vayne,4,75.0,0.06,226672,223124,223153,223091,226665,Kraken Slayer,Guinsoo's Rageblade,Blade of The Ruined King,Wit's End,"Jak'Sho, The Protean",海妖殺手,鬼索的狂暴之刃,殞落王者之劍,智慧末刃,千變萬化之賈克修
vayne_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,vayne,vayne,vayne,4,25.0,0.06,223153,223124,223302,226665,226672,Blade of The Ruined King,Guinsoo's Rageblade,Terminus,"Jak'Sho, The Protean",Kraken Slayer,殞落王者之劍,鬼索的狂暴之刃,臨界點,千變萬化之賈克修,海妖殺手
vayne_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,vayne,vayne,vayne,4,50.0,0.06,223087,223153,223091,226665,223302,Statikk Shiv,Blade of The Ruined King,Wit's End,"Jak'Sho, The Protean",Terminus,史提克彈簧刀,殞落王者之劍,智慧末刃,千變萬化之賈克修,臨界點
vayne_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,vayne,vayne,vayne,4,75.0,0.06,223153,223124,223091,226672,223302,Blade of The Ruined King,Guinsoo's Rageblade,Wit's End,Kraken Slayer,Terminus,殞落王者之劍,鬼索的狂暴之刃,智慧末刃,海妖殺手,臨界點
vayne_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,vayne,vayne,vayne,4,75.0,0.06,226672,223124,223091,223302,226665,Kraken Slayer,Guinsoo's Rageblade,Wit's End,Terminus,"Jak'Sho, The Protean",海妖殺手,鬼索的狂暴之刃,智慧末刃,臨界點,千變萬化之賈克修
vayne_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,vayne,vayne,vayne,4,75.0,0.06,226672,223124,223091,223153,223302,Kraken Slayer,Guinsoo's Rageblade,Wit's End,Blade of The Ruined King,Terminus,海妖殺手,鬼索的狂暴之刃,智慧末刃,殞落王者之劍,臨界點
vayne_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,vayne,vayne,vayne,4,25.0,0.06,226672,223124,223302,226665,223091,Kraken Slayer,Guinsoo's Rageblade,Terminus,"Jak'Sho, The Protean",Wit's End,海妖殺手,鬼索的狂暴之刃,臨界點,千變萬化之賈克修,智慧末刃
vayne_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,vayne,vayne,vayne,4,50.0,0.06,223153,226672,223091,226665,223302,Blade of The Ruined King,Kraken Slayer,Wit's End,"Jak'Sho, The Protean",Terminus,殞落王者之劍,海妖殺手,智慧末刃,千變萬化之賈克修,臨界點
vayne_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,vayne,vayne,vayne,4,75.0,0.06,223153,223124,223143,223091,223302,Blade of The Ruined King,Guinsoo's Rageblade,Randuin's Omen,Wit's End,Terminus,殞落王者之劍,鬼索的狂暴之刃,蘭頓之兆,智慧末刃,臨界點
vayne_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,vayne,vayne,vayne,4,100.0,0.06,223153,223124,223302,223073,226665,Blade of The Ruined King,Guinsoo's Rageblade,Terminus,Experimental Hexplate,"Jak'Sho, The Protean",殞落王者之劍,鬼索的狂暴之刃,臨界點,實驗型海克斯板甲,千變萬化之賈克修
vayne_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,vayne,vayne,vayne,4,50.0,0.06,223153,223124,226665,223091,223302,Blade of The Ruined King,Guinsoo's Rageblade,"Jak'Sho, The Protean",Wit's End,Terminus,殞落王者之劍,鬼索的狂暴之刃,千變萬化之賈克修,智慧末刃,臨界點
vayne_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,vayne,vayne,vayne,4,25.0,0.06,223153,223124,223302,226665,223073,Blade of The Ruined King,Guinsoo's Rageblade,Terminus,"Jak'Sho, The Protean",Experimental Hexplate,殞落王者之劍,鬼索的狂暴之刃,臨界點,千變萬化之賈克修,實驗型海克斯板甲
vayne_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,vayne,vayne,vayne,4,50.0,0.06,226672,223124,223091,223153,226665,Kraken Slayer,Guinsoo's Rageblade,Wit's End,Blade of The Ruined King,"Jak'Sho, The Protean",海妖殺手,鬼索的狂暴之刃,智慧末刃,殞落王者之劍,千變萬化之賈克修
vayne_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,vayne,vayne,vayne,3,66.67,0.04,226672,223124,223091,223302,223046,Kraken Slayer,Guinsoo's Rageblade,Wit's End,Terminus,Phantom Dancer,海妖殺手,鬼索的狂暴之刃,智慧末刃,臨界點,幻影之舞
vayne_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,vayne,vayne,vayne,3,0.0,0.04,223153,226672,223124,223091,226665,Blade of The Ruined King,Kraken Slayer,Guinsoo's Rageblade,Wit's End,"Jak'Sho, The Protean",殞落王者之劍,海妖殺手,鬼索的狂暴之刃,智慧末刃,千變萬化之賈克修
vayne_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,vayne,vayne,vayne,3,66.67,0.04,223153,223124,223302,223091,223143,Blade of The Ruined King,Guinsoo's Rageblade,Terminus,Wit's End,Randuin's Omen,殞落王者之劍,鬼索的狂暴之刃,臨界點,智慧末刃,蘭頓之兆
vayne_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,vayne,vayne,vayne,3,66.67,0.04,223153,223124,223302,223143,226665,Blade of The Ruined King,Guinsoo's Rageblade,Terminus,Randuin's Omen,"Jak'Sho, The Protean",殞落王者之劍,鬼索的狂暴之刃,臨界點,蘭頓之兆,千變萬化之賈克修
vayne_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,vayne,vayne,vayne,3,66.67,0.04,223153,223124,223091,223072,223302,Blade of The Ruined King,Guinsoo's Rageblade,Wit's End,Bloodthirster,Terminus,殞落王者之劍,鬼索的狂暴之刃,智慧末刃,嗜血者,臨界點
vayne_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,vayne,vayne,vayne,3,100.0,0.04,226672,223124,223073,223302,226665,Kraken Slayer,Guinsoo's Rageblade,Experimental Hexplate,Terminus,"Jak'Sho, The Protean",海妖殺手,鬼索的狂暴之刃,實驗型海克斯板甲,臨界點,千變萬化之賈克修
vayne_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,vayne,vayne,vayne,3,0.0,0.04,223153,223124,226665,223143,223302,Blade of The Ruined King,Guinsoo's Rageblade,"Jak'Sho, The Protean",Randuin's Omen,Terminus,殞落王者之劍,鬼索的狂暴之刃,千變萬化之賈克修,蘭頓之兆,臨界點
vayne_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,vayne,vayne,vayne,3,0.0,0.04,223153,223091,223302,226665,223143,Blade of The Ruined King,Wit's End,Terminus,"Jak'Sho, The Protean",Randuin's Omen,殞落王者之劍,智慧末刃,臨界點,千變萬化之賈克修,蘭頓之兆
vayne_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,vayne,vayne,vayne,3,100.0,0.04,226672,223124,223302,223072,226665,Kraken Slayer,Guinsoo's Rageblade,Terminus,Bloodthirster,"Jak'Sho, The Protean",海妖殺手,鬼索的狂暴之刃,臨界點,嗜血者,千變萬化之賈克修
vayne_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,vayne,vayne,vayne,3,66.67,0.04,226672,223091,223302,226665,223153,Kraken Slayer,Wit's End,Terminus,"Jak'Sho, The Protean",Blade of The Ruined King,海妖殺手,智慧末刃,臨界點,千變萬化之賈克修,殞落王者之劍
vayne_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,vayne,vayne,vayne,3,100.0,0.04,223153,223124,226672,226665,223302,Blade of The Ruined King,Guinsoo's Rageblade,Kraken Slayer,"Jak'Sho, The Protean",Terminus,殞落王者之劍,鬼索的狂暴之刃,海妖殺手,千變萬化之賈克修,臨界點
vayne_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,vayne,vayne,vayne,3,66.67,0.04,223153,223124,223091,223156,223302,Blade of The Ruined King,Guinsoo's Rageblade,Wit's End,Maw of Malmortius,Terminus,殞落王者之劍,鬼索的狂暴之刃,智慧末刃,魔提斯深淵,臨界點
vayne_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,vayne,vayne,vayne,3,66.67,0.04,223153,223124,223091,223072,223139,Blade of The Ruined King,Guinsoo's Rageblade,Wit's End,Bloodthirster,Mercurial Scimitar,殞落王者之劍,鬼索的狂暴之刃,智慧末刃,嗜血者,水星彎刀
vayne_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,vayne,vayne,vayne,3,66.67,0.04,223153,223124,226665,223302,223072,Blade of The Ruined King,Guinsoo's Rageblade,"Jak'Sho, The Protean",Terminus,Bloodthirster,殞落王者之劍,鬼索的狂暴之刃,千變萬化之賈克修,臨界點,嗜血者
vayne_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,vayne,vayne,vayne,3,66.67,0.04,223153,226672,223302,226665,223124,Blade of The Ruined King,Kraken Slayer,Terminus,"Jak'Sho, The Protean",Guinsoo's Rageblade,殞落王者之劍,海妖殺手,臨界點,千變萬化之賈克修,鬼索的狂暴之刃
vayne_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,vayne,vayne,vayne,3,100.0,0.04,226672,223124,223091,226665,223072,Kraken Slayer,Guinsoo's Rageblade,Wit's End,"Jak'Sho, The Protean",Bloodthirster,海妖殺手,鬼索的狂暴之刃,智慧末刃,千變萬化之賈克修,嗜血者
vayne_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,vayne,vayne,vayne,3,66.67,0.04,223087,223153,223091,223302,226665,Statikk Shiv,Blade of The Ruined King,Wit's End,Terminus,"Jak'Sho, The Protean",史提克彈簧刀,殞落王者之劍,智慧末刃,臨界點,千變萬化之賈克修
vayne_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,vayne,vayne,vayne,3,100.0,0.04,226672,223091,223124,223302,226665,Kraken Slayer,Wit's End,Guinsoo's Rageblade,Terminus,"Jak'Sho, The Protean",海妖殺手,智慧末刃,鬼索的狂暴之刃,臨界點,千變萬化之賈克修
vayne_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,vayne,vayne,vayne,3,0.0,0.04,223153,223124,223091,226665,223143,Blade of The Ruined King,Guinsoo's Rageblade,Wit's End,"Jak'Sho, The Protean",Randuin's Omen,殞落王者之劍,鬼索的狂暴之刃,智慧末刃,千變萬化之賈克修,蘭頓之兆
vayne_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,vayne,vayne,vayne,3,33.33,0.04,223153,226672,223091,223302,226665,Blade of The Ruined King,Kraken Slayer,Wit's End,Terminus,"Jak'Sho, The Protean",殞落王者之劍,海妖殺手,智慧末刃,臨界點,千變萬化之賈克修
vayne_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,vayne,vayne,vayne,3,66.67,0.04,226672,223124,223153,223302,223091,Kraken Slayer,Guinsoo's Rageblade,Blade of The Ruined King,Terminus,Wit's End,海妖殺手,鬼索的狂暴之刃,殞落王者之劍,臨界點,智慧末刃
vayne_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,vayne,vayne,vayne,3,33.33,0.04,223153,223124,223302,226672,226665,Blade of The Ruined King,Guinsoo's Rageblade,Terminus,Kraken Slayer,"Jak'Sho, The Protean",殞落王者之劍,鬼索的狂暴之刃,臨界點,海妖殺手,千變萬化之賈克修
vayne_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,vayne,vayne,vayne,3,66.67,0.04,226672,223153,223302,226665,223124,Kraken Slayer,Blade of The Ruined King,Terminus,"Jak'Sho, The Protean",Guinsoo's Rageblade,海妖殺手,殞落王者之劍,臨界點,千變萬化之賈克修,鬼索的狂暴之刃
vayne_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,vayne,vayne,vayne,3,66.67,0.04,226672,223124,223073,223302,223153,Kraken Slayer,Guinsoo's Rageblade,Experimental Hexplate,Terminus,Blade of The Ruined King,海妖殺手,鬼索的狂暴之刃,實驗型海克斯板甲,臨界點,殞落王者之劍
vayne_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,vayne,vayne,vayne,3,66.67,0.04,223153,223091,226665,223124,223302,Blade of The Ruined King,Wit's End,"Jak'Sho, The Protean",Guinsoo's Rageblade,Terminus,殞落王者之劍,智慧末刃,千變萬化之賈克修,鬼索的狂暴之刃,臨界點
vayne_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,vayne,vayne,vayne,3,33.33,0.04,226672,223153,223124,223302,226665,Kraken Slayer,Blade of The Ruined King,Guinsoo's Rageblade,Terminus,"Jak'Sho, The Protean",海妖殺手,殞落王者之劍,鬼索的狂暴之刃,臨界點,千變萬化之賈克修
vayne_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,vayne,vayne,vayne,3,66.67,0.04,223153,223091,226672,226665,223302,Blade of The Ruined King,Wit's End,Kraken Slayer,"Jak'Sho, The Protean",Terminus,殞落王者之劍,智慧末刃,海妖殺手,千變萬化之賈克修,臨界點
